Project,TC,Approach,Policy,FromNode,ToNode
log4j,ALL,WALA,0-1-CFA,testcases.TC_LoggingEvent_List:main,testcases.TC_LoggingEvent_Simple:<init>
log4j,ALL,WALA,0-1-CFA,testcases.TC_LoggingEvent_List:main,testcases.TC_LoggingEvent_List:<init>
log4j,ALL,WALA,0-1-CFA,testcases.TC_LoggingEvent_List:main,edu.rit.se.design.salsa.testcases.utils.AbstractTestCase:runTest
log4j,ALL,WALA,0-1-CFA,testcases.TC_LoggingEvent_Simple:<init>,edu.rit.se.design.salsa.testcases.utils.AbstractSimpleTestCase:<init>
log4j,ALL,WALA,0-1-CFA,testcases.TC_LoggingEvent_List:<init>,edu.rit.se.design.salsa.testcases.utils.CompositeListTestCase:<init>
log4j,ALL,WALA,0-1-CFA,edu.rit.se.design.salsa.testcases.utils.AbstractTestCase:runTest,java.lang.Throwable:toString
log4j,ALL,WALA,0-1-CFA,edu.rit.se.design.salsa.testcases.utils.AbstractTestCase:runTest,java.util.AbstractCollection:toString
log4j,ALL,WALA,0-1-CFA,edu.rit.se.design.salsa.testcases.utils.AbstractTestCase:runTest,java.lang.Class:toString
log4j,ALL,WALA,0-1-CFA,edu.rit.se.design.salsa.testcases.utils.AbstractTestCase:runTest,edu.rit.se.design.salsa.testcases.utils.AbstractSimpleTestCase:getTestName
log4j,ALL,WALA,0-1-CFA,edu.rit.se.design.salsa.testcases.utils.AbstractTestCase:runTest,edu.rit.se.design.salsa.testcases.utils.CompositeListTestCase:getTestName
log4j,ALL,WALA,0-1-CFA,edu.rit.se.design.salsa.testcases.utils.AbstractTestCase:runTest,org.apache.log4j.Priority:toString
log4j,ALL,WALA,0-1-CFA,edu.rit.se.design.salsa.testcases.utils.AbstractTestCase:runTest,edu.rit.se.design.salsa.testcases.utils.CompositeMapTestCase:getObject
log4j,ALL,WALA,0-1-CFA,edu.rit.se.design.salsa.testcases.utils.AbstractTestCase:runTest,edu.rit.se.design.salsa.testcases.utils.CompositeSetTestCase:getTestName
log4j,ALL,WALA,0-1-CFA,edu.rit.se.design.salsa.testcases.utils.AbstractTestCase:runTest,java.lang.StringBuilder:toString
log4j,ALL,WALA,0-1-CFA,edu.rit.se.design.salsa.testcases.utils.AbstractTestCase:runTest,java.lang.Object:toString
log4j,ALL,WALA,0-1-CFA,edu.rit.se.design.salsa.testcases.utils.AbstractTestCase:runTest,java.lang.String:toString
log4j,ALL,WALA,0-1-CFA,edu.rit.se.design.salsa.testcases.utils.AbstractTestCase:runTest,edu.rit.se.design.salsa.testcases.utils.CompositeSetTestCase:getObject
log4j,ALL,WALA,0-1-CFA,edu.rit.se.design.salsa.testcases.utils.AbstractTestCase:runTest,testcases.TC_Level_Simple:getObject
log4j,ALL,WALA,0-1-CFA,edu.rit.se.design.salsa.testcases.utils.AbstractTestCase:runTest,java.lang.StringBuilder:<init>
log4j,ALL,WALA,0-1-CFA,edu.rit.se.design.salsa.testcases.utils.AbstractTestCase:runTest,edu.rit.se.design.salsa.testcases.utils.CompositeArrayTestCase:getObject
log4j,ALL,WALA,0-1-CFA,edu.rit.se.design.salsa.testcases.utils.AbstractTestCase:runTest,edu.rit.se.design.salsa.testcases.utils.CompositeMapTestCase:getTestName
log4j,ALL,WALA,0-1-CFA,edu.rit.se.design.salsa.testcases.utils.AbstractTestCase:runTest,edu.rit.se.design.salsa.testcases.utils.CompositeListTestCase:getObject
log4j,ALL,WALA,0-1-CFA,edu.rit.se.design.salsa.testcases.utils.AbstractTestCase:runTest,edu.rit.se.design.salsa.testcases.utils.CompositeArrayTestCase:getTestName
log4j,ALL,WALA,0-1-CFA,edu.rit.se.design.salsa.testcases.utils.AbstractTestCase:runTest,testcases.TC_LoggingEvent_Simple:getObject
log4j,ALL,WALA,0-1-CFA,edu.rit.se.design.salsa.testcases.utils.AbstractTestCase:runTest,java.util.AbstractMap:toString
log4j,ALL,WALA,0-1-CFA,edu.rit.se.design.salsa.testcases.utils.AbstractTestCase:runTest,java.lang.StringBuilder:append
log4j,ALL,WALA,0-1-CFA,edu.rit.se.design.salsa.testcases.utils.AbstractTestCase:runTest,testcases.TC_LogEvent_Simple:getObject
log4j,ALL,WALA,0-1-CFA,edu.rit.se.design.salsa.testcases.utils.AbstractSimpleTestCase:<init>,edu.rit.se.design.salsa.testcases.utils.AbstractTestCase:<init>
log4j,ALL,WALA,0-1-CFA,edu.rit.se.design.salsa.testcases.utils.CompositeListTestCase:<init>,edu.rit.se.design.salsa.testcases.utils.AbstractCompositeTestCase:<init>
log4j,ALL,WALA,0-1-CFA,edu.rit.se.design.salsa.testcases.utils.CompositeListTestCase:getTestName,java.lang.StringBuilder:<init>
log4j,ALL,WALA,0-1-CFA,edu.rit.se.design.salsa.testcases.utils.CompositeListTestCase:getTestName,java.lang.StringBuilder:toString
log4j,ALL,WALA,0-1-CFA,edu.rit.se.design.salsa.testcases.utils.CompositeListTestCase:getTestName,edu.rit.se.design.salsa.testcases.utils.AbstractSimpleTestCase:getTestName
log4j,ALL,WALA,0-1-CFA,edu.rit.se.design.salsa.testcases.utils.CompositeListTestCase:getTestName,java.lang.StringBuilder:append
log4j,ALL,WALA,0-1-CFA,edu.rit.se.design.salsa.testcases.utils.CompositeListTestCase:getObject,testcases.TC_Level_Simple:getObject
log4j,ALL,WALA,0-1-CFA,edu.rit.se.design.salsa.testcases.utils.CompositeListTestCase:getObject,java.util.ArrayList:add
log4j,ALL,WALA,0-1-CFA,edu.rit.se.design.salsa.testcases.utils.CompositeListTestCase:getObject,testcases.TC_LoggingEvent_Simple:getObject
log4j,ALL,WALA,0-1-CFA,edu.rit.se.design.salsa.testcases.utils.CompositeListTestCase:getObject,java.util.ArrayList:<init>
log4j,ALL,WALA,0-1-CFA,edu.rit.se.design.salsa.testcases.utils.CompositeListTestCase:getObject,testcases.TC_LogEvent_Simple:getObject
log4j,ALL,WALA,0-1-CFA,edu.rit.se.design.salsa.testcases.utils.AbstractTestCase:<init>,java.lang.Object:<init>
log4j,ALL,WALA,0-1-CFA,edu.rit.se.design.salsa.testcases.utils.AbstractCompositeTestCase:<init>,edu.rit.se.design.salsa.testcases.utils.AbstractTestCase:<init>
log4j,ALL,WALA,0-1-CFA,testcases.TC_LoggingEvent_Simple:getObject,org.apache.log4j.spi.LoggingEvent:<init>
log4j,ALL,WALA,0-1-CFA,testcases.TC_LoggingEvent_Simple:getObject,org.apache.log4j.Logger:getLogger
log4j,ALL,WALA,0-1-CFA,testcases.TC_LoggingEvent_Simple:getObject,java.lang.Throwable:<init>
log4j,ALL,WALA,0-1-CFA,testcases.TC_LoggingEvent_Simple:getObject,java.lang.Object:toString
log4j,ALL,WALA,0-1-CFA,testcases.TC_LoggingEvent_Simple:getObject,org.apache.log4j.Level:toLevel
log4j,ALL,WALA,0-1-CFA,edu.rit.se.design.salsa.testcases.utils.AbstractSimpleTestCase:getTestName,java.lang.Class:getName
log4j,ALL,WALA,0-1-CFA,edu.rit.se.design.salsa.testcases.utils.AbstractSimpleTestCase:getTestName,java.lang.Object:getClass
log4j,ALL,WALA,0-1-CFA,org.apache.log4j.Logger:getLogger,org.apache.log4j.LogManager:getLogger
log4j,ALL,WALA,0-1-CFA,org.apache.log4j.Level:toLevel,java.lang.String:equals
log4j,ALL,WALA,0-1-CFA,org.apache.log4j.Level:toLevel,org.apache.log4j.Level:toLevel
log4j,ALL,WALA,0-1-CFA,org.apache.log4j.Level:toLevel,java.lang.String:toUpperCase
log4j,ALL,WALA,0-1-CFA,org.apache.log4j.spi.LoggingEvent:<init>,org.apache.log4j.spi.ThrowableInformation:<init>
log4j,ALL,WALA,0-1-CFA,org.apache.log4j.spi.LoggingEvent:<init>,org.apache.log4j.Category:getName
log4j,ALL,WALA,0-1-CFA,org.apache.log4j.spi.LoggingEvent:<init>,java.lang.System:currentTimeMillis
log4j,ALL,WALA,0-1-CFA,org.apache.log4j.spi.LoggingEvent:<init>,java.lang.Object:<init>
log4j,ALL,WALA,0-1-CFA,org.apache.log4j.LogManager:getLogger,org.apache.log4j.LogManager:getLoggerRepository
log4j,ALL,WALA,0-1-CFA,org.apache.log4j.LogManager:getLogger,org.apache.log4j.spi.NOPLoggerRepository:getLogger
log4j,ALL,WALA,0-1-CFA,org.apache.log4j.LogManager:getLogger,org.apache.log4j.Hierarchy:getLogger
log4j,ALL,WALA,0-1-CFA,org.apache.log4j.Logger:class$,java.lang.NoClassDefFoundError:<init>
log4j,ALL,WALA,0-1-CFA,org.apache.log4j.Logger:class$,java.lang.Throwable:getMessage
log4j,ALL,WALA,0-1-CFA,org.apache.log4j.Logger:class$,java.lang.Class:forName
log4j,ALL,WALA,0-1-CFA,org.apache.log4j.Category:class$,java.lang.NoClassDefFoundError:<init>
log4j,ALL,WALA,0-1-CFA,org.apache.log4j.Category:class$,java.lang.Throwable:getMessage
log4j,ALL,WALA,0-1-CFA,org.apache.log4j.Category:class$,java.lang.Class:forName
log4j,ALL,WALA,0-1-CFA,org.apache.log4j.Level:<init>,org.apache.log4j.Priority:<init>
log4j,ALL,WALA,0-1-CFA,org.apache.log4j.spi.ThrowableInformation:<init>,java.lang.Object:<init>
log4j,ALL,WALA,0-1-CFA,org.apache.log4j.LogManager:getLoggerRepository,org.apache.log4j.spi.NOPLoggerRepository:<init>
log4j,ALL,WALA,0-1-CFA,org.apache.log4j.LogManager:getLoggerRepository,org.apache.log4j.helpers.LogLog:debug
log4j,ALL,WALA,0-1-CFA,org.apache.log4j.LogManager:getLoggerRepository,org.apache.log4j.LogManager:isLikelySafeScenario
log4j,ALL,WALA,0-1-CFA,org.apache.log4j.LogManager:getLoggerRepository,org.apache.log4j.helpers.LogLog:error
log4j,ALL,WALA,0-1-CFA,org.apache.log4j.LogManager:getLoggerRepository,org.apache.log4j.spi.DefaultRepositorySelector:<init>
log4j,ALL,WALA,0-1-CFA,org.apache.log4j.LogManager:getLoggerRepository,org.apache.log4j.spi.DefaultRepositorySelector:getLoggerRepository
log4j,ALL,WALA,0-1-CFA,org.apache.log4j.LogManager:getLoggerRepository,java.lang.IllegalStateException:<init>
log4j,ALL,WALA,0-1-CFA,org.apache.log4j.spi.RootLogger:<init>,org.apache.log4j.Logger:<init>
log4j,ALL,WALA,0-1-CFA,org.apache.log4j.spi.RootLogger:<init>,org.apache.log4j.spi.RootLogger:setLevel
