Project,TC,Approach,Policy,FromNode,ToNode
batik,TC_PadMode_Set,WALA,0-1-CFA,edu.rit.se.design.salsa.testcases.utils.AbstractTestCase:runTest,java.lang.Class:toString
batik,TC_PadMode_Set,WALA,0-1-CFA,edu.rit.se.design.salsa.testcases.utils.AbstractTestCase:runTest,java.lang.Throwable:toString
batik,TC_PadMode_Set,WALA,0-1-CFA,edu.rit.se.design.salsa.testcases.utils.AbstractTestCase:runTest,java.lang.String:toString
batik,TC_PadMode_Set,WALA,0-1-CFA,edu.rit.se.design.salsa.testcases.utils.AbstractTestCase:runTest,java.lang.Object:toString
batik,TC_PadMode_Set,WALA,0-1-CFA,edu.rit.se.design.salsa.testcases.utils.AbstractSimpleTestCase:getTestName,java.lang.Object:getClass
batik,TC_TextNode_Anchor_List,WALA,0-1-CFA,edu.rit.se.design.salsa.testcases.utils.AbstractTestCase:runTest,java.lang.Class:toString
batik,TC_TextNode_Anchor_List,WALA,0-1-CFA,edu.rit.se.design.salsa.testcases.utils.AbstractTestCase:runTest,java.lang.Throwable:toString
batik,TC_TextNode_Anchor_List,WALA,0-1-CFA,edu.rit.se.design.salsa.testcases.utils.AbstractTestCase:runTest,java.lang.String:toString
batik,TC_TextNode_Anchor_List,WALA,0-1-CFA,edu.rit.se.design.salsa.testcases.utils.AbstractTestCase:runTest,java.lang.Object:toString
batik,TC_TextNode_Anchor_List,WALA,0-1-CFA,edu.rit.se.design.salsa.testcases.utils.AbstractSimpleTestCase:getTestName,java.lang.Object:getClass
batik,TC_TextNode_Anchor_Map,SALSA,1-CFA,edu.rit.se.design.salsa.testcases.utils.AbstractTestCase:runTest,salsa.model.ObjectOutputStream:writeObject
batik,TC_TextNode_Anchor_Map,SALSA,1-CFA,edu.rit.se.design.salsa.testcases.utils.AbstractSimpleTestCase:getTestName,java.lang.Object:getClass
batik,TC_CompositeRule_List,SENECA,0-1-CFA,edu.rit.se.design.salsa.testcases.utils.AbstractTestCase:runTest,org.apache.batik.ext.awt.image.ARGBChannel:toString
batik,TC_CompositeRule_List,SENECA,0-1-CFA,edu.rit.se.design.salsa.testcases.utils.AbstractTestCase:runTest,org.apache.batik.ext.awt.image.CompositeRule:toString
batik,TC_CompositeRule_List,SENECA,0-1-CFA,edu.rit.se.design.salsa.testcases.utils.AbstractTestCase:runTest,org.apache.batik.util.gui.resource.MissingListenerException:toString
batik,TC_CompositeRule_List,SENECA,0-1-CFA,edu.rit.se.design.salsa.testcases.utils.AbstractTestCase:runTest,org.xml.sax.SAXException:toString
batik,TC_CompositeRule_List,SENECA,0-1-CFA,edu.rit.se.design.salsa.testcases.utils.AbstractTestCase:runTest,org.apache.batik.util.resources.ResourceFormatException:toString
batik,TC_CompositeRule_List,SENECA,0-1-CFA,edu.rit.se.design.salsa.testcases.utils.AbstractTestCase:runTest,java.lang.Object:toString
batik,TC_CompositeRule_List,SENECA,0-1-CFA,edu.rit.se.design.salsa.testcases.utils.AbstractTestCase:runTest,salsa.model.ObjectOutputStream:writeObject
batik,TC_CompositeRule_List,SENECA,0-1-CFA,edu.rit.se.design.salsa.testcases.utils.AbstractSimpleTestCase:getTestName,java.lang.Object:getClass
batik,TC_CompositeRule_List,SENECA,0-1-CFA,org.apache.batik.ext.awt.image.CompositeRule:toString,java.lang.StringBuilder:<init>
batik,TC_CompositeRule_List,SENECA,0-1-CFA,org.apache.batik.ext.awt.image.CompositeRule:toString,java.lang.StringBuilder:toString
batik,TC_CompositeRule_List,SENECA,0-1-CFA,org.apache.batik.ext.awt.image.CompositeRule:toString,java.lang.Error:<init>
batik,TC_CompositeRule_List,SENECA,0-1-CFA,org.apache.batik.ext.awt.image.CompositeRule:toString,java.lang.StringBuilder:append
batik,TC_CompositeRule_List,SENECA,0-1-CFA,org.apache.batik.dom.svg.SVGOMDocument:<init>,java.util.LinkedList:<init>
batik,TC_CompositeRule_List,SENECA,0-1-CFA,org.apache.batik.dom.svg.SVGOMDocument:<init>,java.lang.Object:getClass
batik,TC_CompositeRule_List,SENECA,0-1-CFA,org.apache.batik.dom.svg.SVGOMDocument:<init>,java.util.HashMap:<init>
batik,TC_CompositeRule_List,SENECA,0-1-CFA,org.apache.batik.dom.svg.SVGOMDocument:<init>,java.lang.Class:getClassLoader
batik,TC_CompositeRule_List,SENECA,0-1-CFA,org.apache.batik.dom.svg.SVGOMDocument:<init>,org.apache.batik.dom.svg.SVGOMDocument$AnimAttrListener:<init>
batik,TC_CompositeRule_List,SENECA,0-1-CFA,org.apache.batik.dom.svg.SVGOMDocument:<init>,org.apache.batik.i18n.LocalizableSupport:<init>
batik,TC_CompositeRule_List,SENECA,0-1-CFA,org.apache.batik.dom.svg.SVGOMDocument:<init>,org.apache.batik.dom.AbstractStylableDocument:<init>
batik,TC_CompositeRule_List,SENECA,0-1-CFA,org.apache.batik.dom.svg.SVGOMDocument:readObject,java.lang.Object:getClass
batik,TC_CompositeRule_List,SENECA,0-1-CFA,org.apache.batik.dom.svg.SVGOMDocument:readObject,java.lang.Class:getClassLoader
batik,TC_CompositeRule_List,SENECA,0-1-CFA,org.apache.batik.dom.svg.SVGOMDocument:readObject,org.apache.batik.i18n.LocalizableSupport:<init>
batik,TC_CompositeRule_List,SENECA,0-1-CFA,org.apache.batik.dom.AbstractDocument:<init>,org.apache.batik.dom.xbl.GenericXBLManager:<init>
batik,TC_CompositeRule_List,SENECA,0-1-CFA,org.apache.batik.dom.AbstractDocument:<init>,java.lang.Object:getClass
batik,TC_CompositeRule_List,SENECA,0-1-CFA,org.apache.batik.dom.AbstractDocument:<init>,org.apache.batik.dom.AbstractParentNode:<init>
batik,TC_CompositeRule_List,SENECA,0-1-CFA,org.apache.batik.dom.AbstractDocument:<init>,java.lang.Class:getClassLoader
batik,TC_CompositeRule_List,SENECA,0-1-CFA,org.apache.batik.dom.AbstractDocument:<init>,org.apache.batik.i18n.LocalizableSupport:<init>
batik,TC_CompositeRule_List,SENECA,0-1-CFA,org.apache.batik.dom.AbstractDocument:readObject,java.lang.Class:newInstance
batik,TC_CompositeRule_List,SENECA,0-1-CFA,org.apache.batik.dom.AbstractDocument:readObject,java.lang.Class:getMethod
